ordinal,hp,torque,weightLbs,weightKg,displacement,engine,drivetrain,gears,aspiration,frontWeightPct,pi,speedRating,brakingRating,handlingRating,accelRating,price,division,topSpeedMph,quarterMile,zeroToSixty,zeroToHundred,braking60,braking100,lateralG60,lateralG120,imageUrl,wikiUrl,synopsis
2852,345,310,2601,1180,2,"I4",FWD,6,t,59,692,3.2,5.3,5.5,4,200000,"Forza Touring Cars",161.5,12.85,4.4,9.7,93.9,229.3,1.36,1.5,"/car-images/2852.png","https://forza.fandom.com/wiki/Audi_1_Audi_Sport_RS_3_LMS","Based on the second generation RS 3, the RS 3 LMS is Audi's model for the TCR Touring Car specification. The car was never intended to be run as a manufacturer effort and was always intended to be a customer run car. Unlike the RS 3 that it is based on, the car uses a turbocharged 2.0L I4, the largest engine size allowed by the regulations, putting out about  and  and is front wheel drive, as required by the regulations.  The car would make its debut in 2017 at the Dubai Autodrome in the inaugur"
2859,380,390,2425,1100,2.5,"I5",FWD,6,t,57,802,3.3,7.1,7.4,5.1,255000,"Forza GT4",162.9,11.667,4.977,8.98,89.6,209.4,1.49,1.8,"/car-images/2859.png","https://forza.fandom.com/wiki/Audi_17_Rotek_Racing_TT_RS","Based on a 2013 second generation Audi TT RS, the #17 TT RS is built for the SP4T class of the VLN series, although it is unknown whether the car actually competed in the series or not. It is known however, that the car competed at the 2016 edition of the Pikes Peak International Hill Climb in the Time Attack/Time Attack 1 class.  Driven by Robb Holland, the car ran in its stock VLN spec, with the goal being to break the front-wheel-drive record of 11:37.084, which had been set two years earlier"
2860,600,516,2950,1338,5.9,"V12",RWD,6,na,51,833,4.7,6.7,6.8,6.4,270000,"Forza GT3",182.2,10.733,3.2,6.4,85.2,208.5,1.46,1.7,"/car-images/2860.png","https://forza.fandom.com/wiki/Aston_Martin_7_Aston_Martin_Racing_V12_Vantage_GT3","The replacement for the DBRS9, which was the cheaper alternative to the Aston Martin DBR9, the V12 Vantage GT3 is based on the first generation V12 Vantage. Retaining the same V12, the engine has been beefed up to now make  and  of torque and has been repositioned in the engine bay to optimize weight distribution. It was replaced by the GT3 version of the second generation Vantage in 2019. The livery used by this car most closely resembles the #98 Vantage that competed in the GT Daytona (GTD) cl"
2866,525,486,1696,769,6.2,"V8",RWD,6,na,54,776,4.2,5.3,5.1,4.2,309000,"Track Toys",177.2,10.65,2.8,5.7,102.9,0,1.36,1.38,"/car-images/2866.png","https://forza.fandom.com/wiki/Exomotive_Exocet_Sport_V8_XP-5","The Exocet Sport V8 XP-5 is a kit car based on a redesigned chassis from a 1990 Mazda MX-5 Miata. Its drivetrain consists of General Motors parts, including an LS3 V8 engine, a six-speed manual from the F-Body platform and rear differential from a Cadillac CTS-V."
2868,530,330,1980,898,2.1,"I4",RWD,5,t,53,810,4.5,6.2,6.4,5.6,259000,"GTX Sportscars",179.5,10.783,3.5,7,90.8,222,1.43,1.63,"/car-images/2868.png","https://forza.fandom.com/wiki/Ford_6_Zakspeed_Roush_Mustang_IMSA_GT",""
2869,601,415,2004,909,4.5,"F12",RWD,5,na,36,871,7.7,5.8,6.3,8.6,290000,"Vintage Le Mans Prototypes",222.9,9.167,2.4,4.8,82,212.3,1.44,1.59,"/car-images/2869.png","https://forza.fandom.com/wiki/Porsche_23_917/20","The #23 917/20 is one-off variant of the Porsche 917 race car that was entered by Porsche in the 1971 24 Hours of Le Mans. Combining the advantages of the short-tail and long-tail 917 body styles, it had an unusually wide and stubby body that was humorously given a pink livery depicting the butcher's diagram of a pig. As a result, the 'Pink Pig' had less drag than the 917K on the Mulsanne straight, while still 'providing plenty of downforce' according to Porsche race engineer Klaus Bischof. The "
2870,306,295,3117,1414,2,"I4",FWD,6,t,62,571,4.9,2.8,3.1,3.5,89000,"Modern Hot Hatch",182.9,12.817,4.9,11.481,105,268.7,1.16,1.16,"/car-images/2870.png","https://forza.fandom.com/wiki/Honda_Civic_Type_R_(2018)","The 2018 Civic Type R is the performance model of the tenth generation Honda Civic, replacing the 2015 Civic Type R of the ninth generation Civic hatchback. The Forza series features the United States specification model, which actually makes it the first Type R available for the United States. With this generation of the Type R, codenamed FK8, Honda reintroduced an independent rear suspension, while further refining the car's already outstanding aerodynamics with front tire air curtains and vor"
2872,270,260,3109,1410,2,"I4",FWD,6,t,64,468,3.6,2.6,2.7,2.7,54000,"Modern Hot Hatch",166.3,13.65,6.18,15.08,107.5,0,1.12,1.11,"/car-images/2872.png","https://forza.fandom.com/wiki/Hyundai_Veloster_N","Unveiled at the 2018 North American International Auto Show alongside the second-generation Hyundai Veloster Turbo, the Hyundai Veloster N is the first car under Hyundai's N performance sub-brand to be sold in the United States."
2874,188,177,3037,1378,1.6,"I4",FWD,6,t,61,336,1.1,1.9,2,2.2,33000,"Modern Sport Compact",132.3,15.382,6.981,17.5,111.1,286.6,1.05,1.01,"/car-images/2874.png","https://forza.fandom.com/wiki/Nissan_Sentra_NISMO","The 2018 Sentra Nismo is the sports variant of the seventh generation B17 Nissan Sentra compact sedan. It replaces the sixth generation B16 Sentra that includes the 2007 Nissan Sentra SE-R Spec V featured in Xbox 360 Forza titles. Also available in the Nissan Juke Nismo RS, the Sentra Nismo is powered by the turbocharged MR16DDT engine, although in detuned form with  and  of torque. It retains the front-drive of its base, but comes with a retuned suspension and 18 inch wheels. Finally, the exter"
2909,840,770,4248,1927,6.2,"V8",RWD,8,sc,58,679,7.2,5.5,2.5,5.1,115000,"Modern Sport Touring",209.4,11.2,2.289,5.985,95.3,231.8,1.11,1.08,"/car-images/2909.png","https://forza.fandom.com/wiki/Dodge_Challenger_SRT_Demon","The Challenger SRT Demon is a wide bodied extreme performance variant of the Dodge Challenger SRT Hellcat that debuted in April 2017 at the New York Auto Show. The Demon is powered by an upgraded 6.2 liter Hemi V8 engine from the Hellcat with a 2.7 liter supercharger that generates 14.5 psi (0.99 bar) of boost, resulting in  at 6300 rpm and  of torque at 4500 rpm. In order to supply the engine with sufficient amount of air, the Demon is equipped with the world's largest functional hood scoop tha"
2910,1341,1010,3075,1395,5,"V8",RWD,7,tt,44,905,10,5.6,5.5,7.8,430000,"Modern Hypercars",263.9,9.96,2.8,4.65,94.9,0,1.36,1.52,"/car-images/2910.png","https://forza.fandom.com/wiki/Koenigsegg_Agera_RS","The Agera RS is a track-focused variant of the Koenigsegg Agera with various components implemented from the One:1 such as the 5.0-litre twin-turbo V8 engine, which features  as standard but can be upgraded to one megawatt (1,341 horsepower) as an option. Unlike the One:1, the Agera RS with the upgraded engine does not meet or overlap the power-to-weight ratio, due to a slight increase of weight."
2967,603,409,2108,956,4.2,"V8",RWD,6,na,45,938,6.5,9.3,9.4,7.6,337000,"Forza P2",205.1,10.033,2.516,4.816,80.7,198.2,1.6,2.18,"/car-images/2967.png","https://forza.fandom.com/wiki/Oreca_38_Jackie_Chan_DC_Racing_Oreca_07","The Oreca 07 is a Le Mans Prototype built to meet the FIA LMP2-class regulations. It is the successor to the Oreca 05. It debuted at the 2017 24 Hours of Daytona of the IMSA WeatherTech SportsCar Championship and at the 2017 6 Hours of Silverstone of the FIA World Endurance Championship. The 07 became the most prevalent car in the LMP2 series, with few teams choosing a different chassis.  Many variations of the 07 have been made, such as the technically identical Alpine A470, the Acura ARX-05 DP"
2968,1140,663,2976,1350,6.5,"V12",RWD,7,nah,40,999,7.4,10,9.8,9,471000,"Modern Hypercars",54.4,17.617,NaN,NaN,NaN,NaN,1.59,2.31,"/car-images/2968.png","https://forza.fandom.com/wiki/Aston_Martin_Valkyrie","The Valkyrie is a limited-production, two-seater sports car developed in collaboration between Aston Martin and Red Bull Racing. Its name, Valkyrie, is a Norse figure whom leads the souls of fallen soldiers either to God Odin's Valhalla or Goddess Freyja's Fólkvangr. First shown as a concept car in 2016, the production model is limited to 150 examples, each with a price of $3.5M each. An AMR Pro car will also be produced but will be limited to only 25 units. it is fitted with a hybrid system con"
2972,600,538,2910,1320,3.9,"V8",RWD,6,tt,42,835,5,6.4,6.6,6.7,273000,"Forza GT2",187,10.55,2.8,6,84,211.6,1.45,1.65,"/car-images/2972.png","https://forza.fandom.com/wiki/Ferrari_62_Risi_Competizione_488_GTE","The 488 GTE is a race car based on the Ferrari 488 GTB and is the successor to the Ferrari 458 Italia GTE/GTLM. It was launched at the 2015 Finali Mondiali at Mugello Circuit alongside its GT3 counterpart and had its race debut at the 2016 24 Hours of Daytona. An upgraded variant, the 488 GTE Evo, had its debut in the 2018 WEC season."
2973,248,236,2432,1103,1.8,"I4",RWD,7,t,44,570,3.7,2.9,3.1,4.2,100000,"Modern Sport Coupe",168,13.02,4.62,10.32,114.7,287.9,1.15,1.16,"/car-images/2973.png","https://forza.fandom.com/wiki/Alpine_A110","The Alpine A110 is a mid-engined sports car by Renault's subsidiary Alpine. It is a retro-styled two-seater designed similarly to the 1973 Alpine 1600s that began production in late 2017, and became available as the A110S with improved performance in 2019."
2974,788,529,3594,1630,6.5,"V12",RWD,7,na,47,783,9.2,4.4,4.1,6.6,327000,"Modern Exotic GT",243.8,10.267,2.983,5.5,0,0,1.24,1.31,"/car-images/2974.png","https://forza.fandom.com/wiki/Ferrari_812_Superfast","The 812 Superfast was introduced in 2017 to replace the F12berlinetta and F12tdf. It is powered by a redesigned V12 engine from the F12 series that produces  at 8500 rpm, making it the most powerful naturally-aspirated production engine to date. Weighing , it also holds the record of the highest power per liter ratio for naturally-aspirated cars, which is 121 hp per liter. Handling was improved by an electromechanical steering working in conjunction with various electronic control systems, as we"
2980,390,345,2222,1008,4.7,"V8",RWD,5,na,39,691,5.3,4,4.4,4.4,200000,"Vintage Le Mans Prototypes",190.9,11.5,4.3,9,101.9,257.9,1.28,1.32,"/car-images/2980.png","https://forza.fandom.com/wiki/Ford_GT40_Mk_I",""
2981,130,133,2154,977,1.6,"I4",FWD,5,t,61,290,1,1.4,1.6,1.9,37000,"Hot Hatch Icons",128.1,16.2,8.1,21.2,117.3,0,1.02,0.96,"/car-images/2981.png","https://forza.fandom.com/wiki/Ford_Escort_RS_Turbo",""
2988,789,590,2800,1270,4,"V8",RWD,7,tt,42,860,7,6.3,6,7.9,404000,"Modern Hypercars",202.9,10.083,2.7,5.1,101.2,232.9,1.36,1.63,"/car-images/2988.png","https://forza.fandom.com/wiki/McLaren_Senna","It is named after Ayrton Senna, paying tribute and honor to his successes between the 1988 and 1993 Formula 1 seasons as part of the McLaren Formula One Team, of which he won three Driver's Championship titles, thirty-five Grand Prix race wins, and four consecutive Constructor's Championship titles under McLaren's driver line-up. The McLaren Senna was first revealed online to the world on December 10, 2017 before being officially shown at the 2018 Geneva Motor Show. Built through McLaren's Ultim"
2993,480,430,2645,1200,5,"V8",RWD,6,na,50,667,5.9,3.3,3.3,4.8,129000,"Modern Sport GT",199.7,11.067,3.9,7.8,106,262.8,1.18,1.18,"/car-images/2993.png","https://forza.fandom.com/wiki/TVR_Griffith",""
2995,112,109,1909,866,1.8,"I4",FWD,5,na,63,264,1,1.3,1.5,1.4,19000,"Hot Hatch Icons",117.1,16.283,8.083,26.183,120.1,321.9,1.02,0.94,"/car-images/2995.png","https://forza.fandom.com/wiki/Volkswagen_Golf_GTI","The 1983 Golf GTI (Gran Turismo Injection) is the final model year of the Mk1 Golf GTI that was available in North America as the Rabbit GTI. It was replaced in 1984 by the Mk2 GTI. Often credited for pioneering the hot hatch, the GTI combined a lightweight two-door Golf body with a zippy 1.8 liter with fuel injection. Its EA827 engine produces  at 5800 rpm and  of torque at 3500 rpm. From the outside, the GTI was recognized by a chin spoiler, front grille with red accents and plastic over fende"
2996,986,832,3100,1406,5,"V8",RWD,4,s,52,767,3.3,4.2,4.1,5.6,243000,"Formula Drift",161.9,10.583,4.5,7.4,99,249.3,1.27,1.27,"/car-images/2996.png","https://forza.fandom.com/wiki/Formula_Drift_13_Ford_Mustang","Based on a 2015 Ford Mustang GT, the #13 Mustang is driven by Justin Pawlak in Formula Drift under the Pawlak Racing team."
2997,1000,900,2899,1315,6.2,"V8",RWD,6,s,55,768,6.6,3.7,3.8,5.4,0,"",206.7,10.983,4.1,6.9,102.1,253.2,1.24,1.21,"/car-images/2997.png","https://forza.fandom.com/wiki/Formula_Drift_530_HSV_Maloo_Gen-F","It is based on the HSV Limited Edition Gen-F GTS Maloo, and driven by John Robinson in Formula Drift under the Winding Road Racing team."
3000,1251,1118,3100,1406,7,"V8",RWD,4,s,50,799,5,4.1,3.9,6.5,252000,"Formula Drift",185.1,10.117,3.82,6.5,103,259.8,1.27,1.27,"/car-images/3000.png","https://forza.fandom.com/wiki/Formula_Drift_777_Nissan_240SX","Based on a 1997 Nissan 240SX (S14), the #777 240SX is driven by Matt Field in Formula Drift under the Drift Cave Motorsports team."
3003,1350,1400,2900,1315,8.3,"V10",RWD,4,tt,50,816,6.1,4.7,4.6,6.1,262000,"Formula Drift",198.7,10.367,3.216,6.7,99,239.5,1.3,1.36,"/car-images/3003.png","https://forza.fandom.com/wiki/Formula_Drift_43_Dodge_Viper_SRT10","Based on a Dodge Viper SRT10, the #43 Viper SRT10 is driven by Dean Kearney in Formula Drift under the Bridges Racing team."
3018,641,506,1896,860,3,"V6",RWD,5,t,44,944,6.4,9.6,10,7.5,342000,"GTP/C",204.8,10.833,3.8,6.055,76.3,187.4,1.66,2.27,"/car-images/3018.png","https://forza.fandom.com/wiki/Nissan_83_GTP_ZX-Turbo","The GTP ZX-Turbo was developed by Nissan and California-based Electramotive Engineering for competing in the GTP class of the IMSA GT Championship. Named similarly to the Z31 series 300ZX Turbo, it is powered by a heavily modified VG30ET production engine with power raised to . The chassis is a Lola design although 1986 and newer variants are based on a bespoke design. Despite suffering from technical problems in its first racing seasons, the GTP ZX-Turbo proceeded to win the Constructor's Champ"
3019,129,117,1517,688,2,"V12",RWD,5,na,52,342,1.2,1.9,2.1,2.3,65000,"The Birth of Grand Prix",0,0,0,0,0,0,0,0,"/car-images/3019.png","https://forza.fandom.com/wiki/Ferrari_166_Inter_Sport","The 166 Inter Sport is a race variant of the Ferrari 166, a series of cars powered by the Type 166 three litre V12 engine. Different to the 166MM Barchetta, another racing variant of the 166, it has detachable fenders and headlights that allowed it to change accordingly to various regulations of international motorsport series."
3023,620,443,1971,894,2.6,"F6",RWD,5,tt,40,959,9,8.7,9.4,8.2,373000,"GTP/C",240.8,9.317,3.7,6.2,77.1,185,1.62,2.16,"/car-images/3023.png","https://forza.fandom.com/wiki/Porsche_11_John_Fitzpatrick_Racing_956","The 956 is a sports prototype developed by Norbert Singer and built by Porsche to comply with the Group C category, at the time just introduced in 1982. It is a successor to the Porsche 936, which competed in the Group 6 category. It made its competitive debut at the 1982 6 Hours of Silverstone, with the 956 achieving a 1-2-3 finish at the 24 Hours of Le Mans and a record time of 6:11.13 at the Nürburgring Nordschleife by Stefan Bellof during qualifying for the 1983 1000km of Nürburgring, which "
3024,325,290,3501,1588,4,"I6",RWD,5,na,50,343,3.5,1.4,1.4,2.6,98000,"Vintage Exotic GT",164.9,14.067,6.018,14.7,122.8,312.8,0.99,0.95,"/car-images/3024.png","https://forza.fandom.com/wiki/Aston_Martin_DBS_(1967)","The DBS is a grand tourer designed as a successor to the Aston Martin DB6. Intended to have a more 'modern' look, it featured a fastback style rear end and a squared off front grille, uncommon for Aston Martins at the time. It was eventually phased out in favour of the Aston Martin V8 Vantage, and in 2007 the name was resurrected for the Aston Martin DBS."
3028,600,560,2578,1169,6,"V8",RWD,5,na,54,807,5.7,5.9,6.2,5.6,258000,"GTX Sportscars",195.6,10.917,4,7.4,90.2,2288,1.43,1.58,"/car-images/3028.png","https://forza.fandom.com/wiki/Merkur_11_MAC_Tools_XR4Ti",""
3035,326,295,2352,1067,2,"I4",RWD,6,t,45,750,2.5,7.3,7.3,4.9,229000,"Forza GT4",152.1,12.167,3.8,8.9,86.4,210.7,1.48,1.8,"/car-images/3035.png","https://forza.fandom.com/wiki/KTM_X-Bow_GT4","The X-Bow GT4 is the GT4-spec race version of the X-Bow production car, featuring a closed canopy and the Audi-sourced EA113 turbo engine upgraded to . First appearing with the '#22 True Racing' guise in Forza Motorsport 7, it has since been an unmarked model, with all references removed - title, abbreviation and livery - suggesting licencing and contractual complications transpired. These alterations were confirmed as intentional in the Forza Motorsport 7 September 2018 content update. Addition"
3046,460,420,3705,1681,5,"V8",RWD,6,na,53,568,4.9,2.7,2.7,3.7,88000,"Modern Sport Touring",185.6,12.6,4.3,9.7,112.1,278.6,1.13,1.1,"/car-images/3046.png","https://forza.fandom.com/wiki/Ford_Mustang_GT_(2018)","The 2018 Mustang GT is a facelift variant of the 2015 Mustang GT. It features a restyled front end with a more aggressive design, a refreshed dashboard, new wheels and a redesigned spoiler, as well as upgrades to the transmission, suspension, and engine."
3062,542,371,2090,948,5,"V12",RWD,5,na,36,843,6.7,5.9,6.3,7.9,275000,"Vintage Le Mans Prototypes",211.2,9.733,3.8,6.6,85.1,218.1,1.44,1.58,"/car-images/3062.png","https://forza.fandom.com/wiki/Ferrari_512_S","The 512 S is a sports prototype racer designed for the historic Group 5 class, where it competed against the Porsche 917. Although development was done in only three months, the 512 S received a new aluminum alloy V12 engine with  and tubular steel platform derived from the Ferrari 330 P4 and 612 P. Using a polycarbonate body, it only weighs ."
